Modelo utilizado:
VGG16 (sin la capa superior de clasificación, preentrenado en ImageNet)

Parámetros del modelo de KNN:
Algoritmo: brute
Metric: cosine
n_neighbors: 6

Resultados de la evaluación:
Precision promedio: 0.5485894275540948
Recall promedio: 0.4934515657810646
Distancia promedio: 0.12459341436624527
Tiempo de recuperación promedio: 0.5508880290029082 segundos
mAP (Mean Average Precision): 0.03507240065774285

Resultados detallados:
Consulta 1: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.6095 segundos
Consulta 926: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.5976 segundos
Consulta 927: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.15, Retrieval Time: 0.6820 segundos
Consulta 928: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.6509 segundos
Consulta 929: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.6160 segundos
Consulta 930: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5816 segundos
Consulta 931: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.15, Retrieval Time: 0.5430 segundos
Consulta 932: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.08, Retrieval Time: 0.5650 segundos
Consulta 933: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5380 segundos
Consulta 934: Precision@6: 0.33, Recall@6: 0.11, Avg Distance: 0.16, Retrieval Time: 0.5350 segundos
Consulta 935: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.15, Retrieval Time: 0.5674 segundos
Consulta 936: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.15, Retrieval Time: 0.5360 segundos
Consulta 937: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.11, Retrieval Time: 0.5820 segundos
Consulta 938: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.6627 segundos
Consulta 939: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.6314 segundos
Consulta 940: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.19, Retrieval Time: 0.8759 segundos
Consulta 941: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.14, Retrieval Time: 0.6734 segundos
Consulta 942: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.17, Retrieval Time: 0.5888 segundos
Consulta 943: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.15, Retrieval Time: 0.5947 segundos
Consulta 944: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.12, Retrieval Time: 0.5290 segundos
Consulta 945: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.13, Retrieval Time: 0.5472 segundos
Consulta 946: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5600 segundos
Consulta 947: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.09, Retrieval Time: 0.5418 segundos
Consulta 948: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 0.14, Retrieval Time: 0.5557 segundos
Consulta 949: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.16, Retrieval Time: 0.5516 segundos
Consulta 950: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.5240 segundos
Consulta 951: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.15, Retrieval Time: 0.6260 segundos
Consulta 952: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 0.13, Retrieval Time: 0.7208 segundos
Consulta 953: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.8066 segundos
Consulta 954: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.14, Retrieval Time: 0.6759 segundos
Consulta 955: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5524 segundos
Consulta 956: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.5520 segundos
Consulta 957: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.14, Retrieval Time: 0.5440 segundos
Consulta 958: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.18, Retrieval Time: 0.5180 segundos
Consulta 959: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.5820 segundos
Consulta 960: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.17, Retrieval Time: 0.6337 segundos
Consulta 961: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.6770 segundos
Consulta 962: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 0.11, Retrieval Time: 0.5600 segundos
Consulta 963: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 0.16, Retrieval Time: 0.5540 segundos
Consulta 964: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.17, Retrieval Time: 0.5717 segundos
Consulta 965: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.14, Retrieval Time: 0.5450 segundos
Consulta 966: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 0.13, Retrieval Time: 0.5810 segundos
Consulta 967: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.08, Retrieval Time: 0.5443 segundos
Consulta 968: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.6166 segundos
Consulta 969: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.12, Retrieval Time: 0.5600 segundos
Consulta 970: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.18, Retrieval Time: 0.6440 segundos
Consulta 971: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.7000 segundos
Consulta 972: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.07, Retrieval Time: 0.6682 segundos
Consulta 973: Precision@6: 0.50, Recall@6: 0.17, Avg Distance: 0.13, Retrieval Time: 0.6721 segundos
Consulta 974: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.8236 segundos
Consulta 975: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.16, Retrieval Time: 0.5430 segundos
Consulta 976: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.18, Retrieval Time: 0.5381 segundos
Consulta 977: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.16, Retrieval Time: 0.6420 segundos
Consulta 978: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5500 segundos
Consulta 979: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.10, Retrieval Time: 0.5140 segundos
Consulta 980: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.09, Retrieval Time: 0.7121 segundos
Consulta 981: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.10, Retrieval Time: 0.5200 segundos
Consulta 982: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.09, Retrieval Time: 0.5310 segundos
Consulta 983: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.07, Retrieval Time: 0.6210 segundos
Consulta 984: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.10, Retrieval Time: 0.4980 segundos
Consulta 985: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.08, Retrieval Time: 0.5150 segundos
Consulta 986: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.16, Retrieval Time: 0.5320 segundos
Consulta 987: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.6283 segundos
Consulta 988: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.4690 segundos
Consulta 989: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.13, Retrieval Time: 0.5000 segundos
Consulta 990: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.4600 segundos
Consulta 991: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.4702 segundos
Consulta 992: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 0.15, Retrieval Time: 0.4860 segundos
Consulta 993: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 0.08, Retrieval Time: 0.4950 segundos
Consulta 994: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.10, Retrieval Time: 0.4610 segundos
Consulta 995: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.6140 segundos
Consulta 996: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.5810 segundos
Consulta 997: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.4964 segundos
Consulta 998: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.15, Retrieval Time: 0.4640 segundos
Consulta 999: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.4651 segundos
Consulta 1000: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5220 segundos
Consulta 1001: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.16, Retrieval Time: 0.5520 segundos
Consulta 1002: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.12, Retrieval Time: 0.5700 segundos
Consulta 1003: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.07, Retrieval Time: 0.6300 segundos
Consulta 1004: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 0.19, Retrieval Time: 0.5430 segundos
Consulta 1005: Precision@6: 0.33, Recall@6: 0.11, Avg Distance: 0.11, Retrieval Time: 0.5160 segundos
Consulta 1006: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.12, Retrieval Time: 0.6451 segundos
Consulta 1007: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.4943 segundos
Consulta 1008: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.4940 segundos
Consulta 1009: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.12, Retrieval Time: 0.5000 segundos
Consulta 1010: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 0.12, Retrieval Time: 0.5120 segundos
Consulta 1011: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.15, Retrieval Time: 0.6090 segundos
Consulta 1012: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5113 segundos
Consulta 1013: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5990 segundos
Consulta 1014: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5270 segundos
Consulta 1015: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.4751 segundos
Consulta 1016: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.11, Retrieval Time: 0.5740 segundos
Consulta 1017: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.16, Retrieval Time: 0.9628 segundos
Consulta 1018: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 0.13, Retrieval Time: 0.9568 segundos
Consulta 1019: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.4976 segundos
Consulta 1020: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 0.12, Retrieval Time: 0.5510 segundos
Consulta 1021: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5050 segundos
Consulta 1022: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5557 segundos
Consulta 1023: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5916 segundos
Consulta 1024: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.7105 segundos
Consulta 1025: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.10, Retrieval Time: 0.5390 segundos
Consulta 1026: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.16, Retrieval Time: 0.6780 segundos
Consulta 1027: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.16, Retrieval Time: 0.6420 segundos
Consulta 1028: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.07, Retrieval Time: 0.5910 segundos
Consulta 1029: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.8441 segundos
Consulta 1030: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.7201 segundos
Consulta 1031: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.18, Retrieval Time: 0.7021 segundos
Consulta 1032: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5977 segundos
Consulta 1033: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.15, Retrieval Time: 0.6321 segundos
Consulta 1034: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.6596 segundos
Consulta 1035: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5781 segundos
Consulta 1036: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.13, Retrieval Time: 0.6010 segundos
Consulta 1037: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.16, Retrieval Time: 0.7050 segundos
Consulta 1038: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 0.10, Retrieval Time: 0.6270 segundos
Consulta 1039: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.17, Retrieval Time: 0.6570 segundos
Consulta 1040: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.11, Retrieval Time: 0.5860 segundos
Consulta 1041: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 0.16, Retrieval Time: 0.6426 segundos
Consulta 1042: Precision@6: 0.33, Recall@6: 0.06, Avg Distance: 0.12, Retrieval Time: 0.6160 segundos
Consulta 1043: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.8852 segundos
Consulta 1044: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.18, Retrieval Time: 0.6106 segundos
Consulta 1045: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.15, Retrieval Time: 0.5970 segundos
Consulta 1046: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.5660 segundos
Consulta 1047: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.16, Retrieval Time: 0.6210 segundos
Consulta 1048: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5190 segundos
Consulta 1049: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.5160 segundos
Consulta 1050: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.17, Retrieval Time: 0.5460 segundos
Consulta 1051: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.10, Retrieval Time: 0.5920 segundos
Consulta 1052: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5156 segundos
Consulta 1053: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 0.11, Retrieval Time: 0.6560 segundos
Consulta 1054: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.05, Retrieval Time: 0.5433 segundos
Consulta 1055: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5350 segundos
Consulta 1056: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.15, Retrieval Time: 0.6140 segundos
Consulta 1057: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.11, Retrieval Time: 1.2468 segundos
Consulta 1058: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.13, Retrieval Time: 0.7786 segundos
Consulta 1059: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5860 segundos
Consulta 1060: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.5730 segundos
Consulta 1061: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.13, Retrieval Time: 0.7671 segundos
Consulta 1062: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.06, Retrieval Time: 0.6641 segundos
Consulta 1063: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.6571 segundos
Consulta 1064: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.18, Retrieval Time: 0.5731 segundos
Consulta 1065: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.12, Retrieval Time: 0.5840 segundos
Consulta 1066: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.5410 segundos
Consulta 1067: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 0.13, Retrieval Time: 0.5490 segundos
Consulta 1068: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 0.12, Retrieval Time: 0.5380 segundos
Consulta 1069: Precision@6: 0.50, Recall@6: 0.25, Avg Distance: 0.11, Retrieval Time: 0.5560 segundos
Consulta 1070: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.11, Retrieval Time: 0.5670 segundos
Consulta 1071: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.16, Retrieval Time: 0.5190 segundos
Consulta 1072: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.19, Retrieval Time: 0.5306 segundos
Consulta 1073: Precision@6: 0.33, Recall@6: 0.11, Avg Distance: 0.18, Retrieval Time: 1.0079 segundos
Consulta 1074: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5680 segundos
Consulta 1075: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5300 segundos
Consulta 1076: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5440 segundos
Consulta 1077: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.5340 segundos
Consulta 1078: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.09, Retrieval Time: 0.5570 segundos
Consulta 1079: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5124 segundos
Consulta 1080: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.11, Retrieval Time: 0.5877 segundos
Consulta 1081: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.18, Retrieval Time: 0.5185 segundos
Consulta 1082: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.16, Retrieval Time: 0.5120 segundos
Consulta 1083: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5420 segundos
Consulta 1084: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.09, Retrieval Time: 0.5710 segundos
Consulta 1085: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.5390 segundos
Consulta 1086: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.12, Retrieval Time: 0.6479 segundos
Consulta 1087: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.05, Retrieval Time: 0.6602 segundos
Consulta 1088: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.10, Retrieval Time: 0.5650 segundos
Consulta 1089: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.09, Retrieval Time: 0.5461 segundos
Consulta 1090: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 0.15, Retrieval Time: 0.5498 segundos
Consulta 1091: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5990 segundos
Consulta 1092: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.17, Retrieval Time: 0.5630 segundos
Consulta 1093: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5420 segundos
Consulta 1094: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5518 segundos
Consulta 1095: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5391 segundos
Consulta 1096: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.10, Retrieval Time: 0.6696 segundos
Consulta 1097: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5671 segundos
Consulta 1098: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.18, Retrieval Time: 0.6633 segundos
Consulta 1099: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.18, Retrieval Time: 0.6153 segundos
Consulta 1100: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.14, Retrieval Time: 0.5490 segundos
Consulta 1101: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.17, Retrieval Time: 0.5100 segundos
Consulta 1102: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5680 segundos
Consulta 1103: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.16, Retrieval Time: 0.7239 segundos
Consulta 1104: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.6716 segundos
Consulta 1105: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.6142 segundos
Consulta 1106: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.06, Retrieval Time: 0.6758 segundos
Consulta 1107: Precision@6: 0.33, Recall@6: 0.11, Avg Distance: 0.12, Retrieval Time: 0.5800 segundos
Consulta 1108: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.16, Retrieval Time: 0.6240 segundos
Consulta 1109: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.18, Retrieval Time: 1.0351 segundos
Consulta 1110: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.15, Retrieval Time: 0.5310 segundos
Consulta 1111: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.12, Retrieval Time: 0.5660 segundos
Consulta 1112: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.18, Retrieval Time: 0.5526 segundos
Consulta 1113: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.11, Retrieval Time: 0.5630 segundos
Consulta 1114: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.08, Retrieval Time: 0.5060 segundos
Consulta 1115: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.4630 segundos
Consulta 1116: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.4630 segundos
Consulta 1117: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.6640 segundos
Consulta 1118: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5240 segundos
Consulta 1119: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.07, Retrieval Time: 0.5625 segundos
Consulta 1120: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.4703 segundos
Consulta 1121: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.5940 segundos
Consulta 1122: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.13, Retrieval Time: 0.4681 segundos
Consulta 1123: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5330 segundos
Consulta 1124: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.06, Retrieval Time: 0.4610 segundos
Consulta 1125: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.5510 segundos
Consulta 1126: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.15, Retrieval Time: 0.5650 segundos
Consulta 1127: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.5420 segundos
Consulta 1128: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5120 segundos
Consulta 1129: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.4940 segundos
Consulta 1130: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.11, Retrieval Time: 0.7221 segundos
Consulta 1131: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.6156 segundos
Consulta 1132: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.4811 segundos
Consulta 1133: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.6421 segundos
Consulta 1134: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.15, Retrieval Time: 0.5410 segundos
Consulta 1135: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.6982 segundos
Consulta 1136: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.18, Retrieval Time: 0.5230 segundos
Consulta 1137: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.4840 segundos
Consulta 1138: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.6050 segundos
Consulta 1139: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.17, Retrieval Time: 0.5832 segundos
Consulta 1140: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5717 segundos
Consulta 1141: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.6082 segundos
Consulta 1142: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 1.0371 segundos
Consulta 1143: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.14, Retrieval Time: 1.1426 segundos
Consulta 1144: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5303 segundos
Consulta 1145: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.8401 segundos
Consulta 1146: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.11, Retrieval Time: 0.6911 segundos
Consulta 1147: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.13, Retrieval Time: 0.5266 segundos
Consulta 1148: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.5703 segundos
Consulta 1149: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 0.13, Retrieval Time: 0.5340 segundos
Consulta 1150: Precision@6: 0.50, Recall@6: 0.17, Avg Distance: 0.12, Retrieval Time: 0.5800 segundos
Consulta 1151: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.6150 segundos
Consulta 1152: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.5320 segundos
Consulta 1153: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.6160 segundos
Consulta 1154: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 0.15, Retrieval Time: 0.5260 segundos
Consulta 1155: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.6811 segundos
