Modelo utilizado:
VGG16 (sin la capa superior de clasificación, preentrenado en ImageNet)

Parámetros del modelo de KNN:
Algoritmo: ball_tree
n_neighbors: 6

Resultados de la evaluación:
Precision promedio: 0.5056012051492741
Recall promedio: 0.44932895097233627
Distancia promedio: 44.84403442229147
Tiempo de recuperación promedio: 0.14266919541182632 segundos
mAP (Mean Average Precision): 0.033854479058711924

Resultados detallados:
Consulta 1: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.24, Retrieval Time: 0.1790 segundos
Consulta 926: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.60, Retrieval Time: 0.1360 segundos
Consulta 927: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.87, Retrieval Time: 0.1330 segundos
Consulta 928: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.15, Retrieval Time: 0.1400 segundos
Consulta 929: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.69, Retrieval Time: 0.1370 segundos
Consulta 930: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 51.41, Retrieval Time: 0.2130 segundos
Consulta 931: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.05, Retrieval Time: 0.1400 segundos
Consulta 932: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 32.84, Retrieval Time: 0.1376 segundos
Consulta 933: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.47, Retrieval Time: 0.1670 segundos
Consulta 934: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 49.93, Retrieval Time: 0.1857 segundos
Consulta 935: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 54.20, Retrieval Time: 0.1560 segundos
Consulta 936: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 49.75, Retrieval Time: 0.1410 segundos
Consulta 937: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 40.72, Retrieval Time: 0.1380 segundos
Consulta 938: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.64, Retrieval Time: 0.1370 segundos
Consulta 939: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.24, Retrieval Time: 0.1400 segundos
Consulta 940: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 55.77, Retrieval Time: 0.1360 segundos
Consulta 941: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 48.66, Retrieval Time: 0.1340 segundos
Consulta 942: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 53.18, Retrieval Time: 0.1420 segundos
Consulta 943: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 50.11, Retrieval Time: 0.1420 segundos
Consulta 944: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 42.95, Retrieval Time: 0.1370 segundos
Consulta 945: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 44.76, Retrieval Time: 0.1390 segundos
Consulta 946: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.85, Retrieval Time: 0.1380 segundos
Consulta 947: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 36.89, Retrieval Time: 0.1470 segundos
Consulta 948: Precision@6: 0.50, Recall@6: 0.25, Avg Distance: 48.13, Retrieval Time: 0.1350 segundos
Consulta 949: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 52.98, Retrieval Time: 0.1410 segundos
Consulta 950: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.23, Retrieval Time: 0.1370 segundos
Consulta 951: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 54.21, Retrieval Time: 0.1410 segundos
Consulta 952: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 44.69, Retrieval Time: 0.1410 segundos
Consulta 953: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.96, Retrieval Time: 0.1400 segundos
Consulta 954: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 47.41, Retrieval Time: 0.1390 segundos
Consulta 955: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.38, Retrieval Time: 0.1440 segundos
Consulta 956: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.96, Retrieval Time: 0.1350 segundos
Consulta 957: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 47.32, Retrieval Time: 0.1340 segundos
Consulta 958: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 55.15, Retrieval Time: 0.1360 segundos
Consulta 959: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.20, Retrieval Time: 0.1370 segundos
Consulta 960: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 53.04, Retrieval Time: 0.1350 segundos
Consulta 961: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.82, Retrieval Time: 0.1380 segundos
Consulta 962: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 39.50, Retrieval Time: 0.1340 segundos
Consulta 963: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 48.61, Retrieval Time: 0.1350 segundos
Consulta 964: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 52.27, Retrieval Time: 0.1360 segundos
Consulta 965: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 50.40, Retrieval Time: 0.1950 segundos
Consulta 966: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 45.43, Retrieval Time: 0.1430 segundos
Consulta 967: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 33.53, Retrieval Time: 0.1540 segundos
Consulta 968: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.07, Retrieval Time: 0.1480 segundos
Consulta 969: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 42.79, Retrieval Time: 0.1350 segundos
Consulta 970: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 52.08, Retrieval Time: 0.1370 segundos
Consulta 971: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.08, Retrieval Time: 0.1360 segundos
Consulta 972: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 31.39, Retrieval Time: 0.1320 segundos
Consulta 973: Precision@6: 0.50, Recall@6: 0.17, Avg Distance: 47.05, Retrieval Time: 0.1360 segundos
Consulta 974: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.33, Retrieval Time: 0.1340 segundos
Consulta 975: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 51.16, Retrieval Time: 0.1340 segundos
Consulta 976: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 57.72, Retrieval Time: 0.1340 segundos
Consulta 977: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 55.49, Retrieval Time: 0.1350 segundos
Consulta 978: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.60, Retrieval Time: 0.1330 segundos
Consulta 979: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 40.61, Retrieval Time: 0.1370 segundos
Consulta 980: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 37.10, Retrieval Time: 0.1360 segundos
Consulta 981: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 40.98, Retrieval Time: 0.1340 segundos
Consulta 982: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 36.95, Retrieval Time: 0.1320 segundos
Consulta 983: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 30.62, Retrieval Time: 0.1360 segundos
Consulta 984: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 38.19, Retrieval Time: 0.1430 segundos
Consulta 985: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 34.97, Retrieval Time: 0.1360 segundos
Consulta 986: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 53.77, Retrieval Time: 0.1370 segundos
Consulta 987: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.47, Retrieval Time: 0.1380 segundos
Consulta 988: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.04, Retrieval Time: 0.1420 segundos
Consulta 989: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 43.19, Retrieval Time: 0.1340 segundos
Consulta 990: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 35.97, Retrieval Time: 0.1340 segundos
Consulta 991: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.82, Retrieval Time: 0.1340 segundos
Consulta 992: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 49.36, Retrieval Time: 0.1380 segundos
Consulta 993: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 35.75, Retrieval Time: 0.1370 segundos
Consulta 994: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 39.60, Retrieval Time: 0.1370 segundos
Consulta 995: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 36.18, Retrieval Time: 0.1340 segundos
Consulta 996: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.77, Retrieval Time: 0.1340 segundos
Consulta 997: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.12, Retrieval Time: 0.1330 segundos
Consulta 998: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.09, Retrieval Time: 0.1380 segundos
Consulta 999: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 44.08, Retrieval Time: 0.1330 segundos
Consulta 1000: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.04, Retrieval Time: 0.1340 segundos
Consulta 1001: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 52.99, Retrieval Time: 0.1347 segundos
Consulta 1002: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 42.42, Retrieval Time: 0.1970 segundos
Consulta 1003: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 31.61, Retrieval Time: 0.1811 segundos
Consulta 1004: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 58.01, Retrieval Time: 0.1406 segundos
Consulta 1005: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 41.44, Retrieval Time: 0.1354 segundos
Consulta 1006: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 41.85, Retrieval Time: 0.1340 segundos
Consulta 1007: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.10, Retrieval Time: 0.1390 segundos
Consulta 1008: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.20, Retrieval Time: 0.1340 segundos
Consulta 1009: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 46.50, Retrieval Time: 0.1370 segundos
Consulta 1010: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 43.31, Retrieval Time: 0.1350 segundos
Consulta 1011: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.91, Retrieval Time: 0.1350 segundos
Consulta 1012: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.90, Retrieval Time: 0.1340 segundos
Consulta 1013: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.46, Retrieval Time: 0.1582 segundos
Consulta 1014: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.41, Retrieval Time: 0.1340 segundos
Consulta 1015: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.70, Retrieval Time: 0.1380 segundos
Consulta 1016: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 40.87, Retrieval Time: 0.1390 segundos
Consulta 1017: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 52.23, Retrieval Time: 0.1390 segundos
Consulta 1018: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 44.84, Retrieval Time: 0.1360 segundos
Consulta 1019: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.92, Retrieval Time: 0.1340 segundos
Consulta 1020: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 43.11, Retrieval Time: 0.1370 segundos
Consulta 1021: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.04, Retrieval Time: 0.1400 segundos
Consulta 1022: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.01, Retrieval Time: 0.1798 segundos
Consulta 1023: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.68, Retrieval Time: 0.1770 segundos
Consulta 1024: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.60, Retrieval Time: 0.1600 segundos
Consulta 1025: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 39.52, Retrieval Time: 0.1660 segundos
Consulta 1026: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 51.86, Retrieval Time: 0.1970 segundos
Consulta 1027: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 52.70, Retrieval Time: 0.1560 segundos
Consulta 1028: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 31.12, Retrieval Time: 0.1410 segundos
Consulta 1029: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.56, Retrieval Time: 0.1430 segundos
Consulta 1030: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 39.27, Retrieval Time: 0.1430 segundos
Consulta 1031: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 53.69, Retrieval Time: 0.1450 segundos
Consulta 1032: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 48.65, Retrieval Time: 0.1472 segundos
Consulta 1033: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 50.82, Retrieval Time: 0.1420 segundos
Consulta 1034: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 45.58, Retrieval Time: 0.1410 segundos
Consulta 1035: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.31, Retrieval Time: 0.1450 segundos
Consulta 1036: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 46.21, Retrieval Time: 0.1490 segundos
Consulta 1037: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.96, Retrieval Time: 0.1470 segundos
Consulta 1038: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 39.17, Retrieval Time: 0.1470 segundos
Consulta 1039: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.66, Retrieval Time: 0.1440 segundos
Consulta 1040: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 41.12, Retrieval Time: 0.2290 segundos
Consulta 1041: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 50.13, Retrieval Time: 0.2810 segundos
Consulta 1042: Precision@6: 0.33, Recall@6: 0.06, Avg Distance: 43.86, Retrieval Time: 0.1470 segundos
Consulta 1043: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.38, Retrieval Time: 0.1460 segundos
Consulta 1044: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 56.90, Retrieval Time: 0.1470 segundos
Consulta 1045: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 49.38, Retrieval Time: 0.1480 segundos
Consulta 1046: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 35.58, Retrieval Time: 0.1590 segundos
Consulta 1047: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 51.25, Retrieval Time: 0.1460 segundos
Consulta 1048: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 39.89, Retrieval Time: 0.1420 segundos
Consulta 1049: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.00, Retrieval Time: 0.1650 segundos
Consulta 1050: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 52.84, Retrieval Time: 0.1440 segundos
Consulta 1051: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 36.73, Retrieval Time: 0.1470 segundos
Consulta 1052: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.40, Retrieval Time: 0.1450 segundos
Consulta 1053: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 42.45, Retrieval Time: 0.1420 segundos
Consulta 1054: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 30.90, Retrieval Time: 0.1450 segundos
Consulta 1055: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.93, Retrieval Time: 0.1520 segundos
Consulta 1056: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 47.14, Retrieval Time: 0.1470 segundos
Consulta 1057: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 40.48, Retrieval Time: 0.1410 segundos
Consulta 1058: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 43.62, Retrieval Time: 0.1400 segundos
Consulta 1059: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.48, Retrieval Time: 0.1480 segundos
Consulta 1060: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.68, Retrieval Time: 0.1470 segundos
Consulta 1061: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 47.88, Retrieval Time: 0.1450 segundos
Consulta 1062: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 28.52, Retrieval Time: 0.1450 segundos
Consulta 1063: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.35, Retrieval Time: 0.1580 segundos
Consulta 1064: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 55.60, Retrieval Time: 0.2280 segundos
Consulta 1065: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 42.41, Retrieval Time: 0.1860 segundos
Consulta 1066: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.23, Retrieval Time: 0.1520 segundos
Consulta 1067: Precision@6: 0.33, Recall@6: 0.11, Avg Distance: 45.97, Retrieval Time: 0.1516 segundos
Consulta 1068: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 43.91, Retrieval Time: 0.1510 segundos
Consulta 1069: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 41.71, Retrieval Time: 0.1550 segundos
Consulta 1070: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 40.23, Retrieval Time: 0.1430 segundos
Consulta 1071: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.97, Retrieval Time: 0.1470 segundos
Consulta 1072: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 58.52, Retrieval Time: 0.1620 segundos
Consulta 1073: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 53.22, Retrieval Time: 0.1930 segundos
Consulta 1074: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.52, Retrieval Time: 0.1870 segundos
Consulta 1075: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.58, Retrieval Time: 0.1630 segundos
Consulta 1076: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.99, Retrieval Time: 0.1760 segundos
Consulta 1077: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 34.07, Retrieval Time: 0.1490 segundos
Consulta 1078: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 36.26, Retrieval Time: 0.1460 segundos
Consulta 1079: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 38.09, Retrieval Time: 0.1600 segundos
Consulta 1080: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 41.20, Retrieval Time: 0.1590 segundos
Consulta 1081: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 55.52, Retrieval Time: 0.1440 segundos
Consulta 1082: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 51.49, Retrieval Time: 0.1500 segundos
Consulta 1083: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.31, Retrieval Time: 0.1460 segundos
Consulta 1084: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 36.14, Retrieval Time: 0.1470 segundos
Consulta 1085: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.16, Retrieval Time: 0.1480 segundos
Consulta 1086: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 43.21, Retrieval Time: 0.1570 segundos
Consulta 1087: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 26.40, Retrieval Time: 0.1540 segundos
Consulta 1088: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 39.97, Retrieval Time: 0.1650 segundos
Consulta 1089: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 36.96, Retrieval Time: 0.1464 segundos
Consulta 1090: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 50.11, Retrieval Time: 0.1600 segundos
Consulta 1091: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.23, Retrieval Time: 0.1570 segundos
Consulta 1092: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 54.47, Retrieval Time: 0.1561 segundos
Consulta 1093: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 43.18, Retrieval Time: 0.1510 segundos
Consulta 1094: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 39.86, Retrieval Time: 0.1555 segundos
Consulta 1095: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.41, Retrieval Time: 0.1490 segundos
Consulta 1096: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 39.19, Retrieval Time: 0.1410 segundos
Consulta 1097: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 47.97, Retrieval Time: 0.1510 segundos
Consulta 1098: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 57.68, Retrieval Time: 0.1470 segundos
Consulta 1099: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 54.98, Retrieval Time: 0.1420 segundos
Consulta 1100: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 49.52, Retrieval Time: 0.1460 segundos
Consulta 1101: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 52.93, Retrieval Time: 0.1470 segundos
Consulta 1102: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.01, Retrieval Time: 0.1620 segundos
Consulta 1103: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 51.86, Retrieval Time: 0.1570 segundos
Consulta 1104: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.01, Retrieval Time: 0.1500 segundos
Consulta 1105: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.56, Retrieval Time: 0.1470 segundos
Consulta 1106: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 29.29, Retrieval Time: 0.1400 segundos
Consulta 1107: Precision@6: 0.33, Recall@6: 0.11, Avg Distance: 43.61, Retrieval Time: 0.1410 segundos
Consulta 1108: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 53.02, Retrieval Time: 0.1429 segundos
Consulta 1109: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 54.14, Retrieval Time: 0.1389 segundos
Consulta 1110: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 48.32, Retrieval Time: 0.1370 segundos
Consulta 1111: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 44.03, Retrieval Time: 0.1340 segundos
Consulta 1112: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 55.80, Retrieval Time: 0.1370 segundos
Consulta 1113: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 40.31, Retrieval Time: 0.1410 segundos
Consulta 1114: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 34.20, Retrieval Time: 0.1380 segundos
Consulta 1115: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 53.23, Retrieval Time: 0.1480 segundos
Consulta 1116: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 35.89, Retrieval Time: 0.1410 segundos
Consulta 1117: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 51.11, Retrieval Time: 0.1810 segundos
Consulta 1118: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.16, Retrieval Time: 0.1630 segundos
Consulta 1119: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 32.81, Retrieval Time: 0.1500 segundos
Consulta 1120: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.39, Retrieval Time: 0.1543 segundos
Consulta 1121: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.86, Retrieval Time: 0.1400 segundos
Consulta 1122: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 44.38, Retrieval Time: 0.1400 segundos
Consulta 1123: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.55, Retrieval Time: 0.1350 segundos
Consulta 1124: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 31.03, Retrieval Time: 0.1360 segundos
Consulta 1125: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.84, Retrieval Time: 0.1360 segundos
Consulta 1126: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 51.30, Retrieval Time: 0.1860 segundos
Consulta 1127: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.02, Retrieval Time: 0.1500 segundos
Consulta 1128: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.61, Retrieval Time: 0.1370 segundos
Consulta 1129: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 48.75, Retrieval Time: 0.1360 segundos
Consulta 1130: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 42.56, Retrieval Time: 0.1330 segundos
Consulta 1131: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.77, Retrieval Time: 0.1360 segundos
Consulta 1132: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.06, Retrieval Time: 0.1390 segundos
Consulta 1133: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.86, Retrieval Time: 0.1450 segundos
Consulta 1134: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 49.83, Retrieval Time: 0.1420 segundos
Consulta 1135: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.28, Retrieval Time: 0.1500 segundos
Consulta 1136: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 54.76, Retrieval Time: 0.1700 segundos
Consulta 1137: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.24, Retrieval Time: 0.1570 segundos
Consulta 1138: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.98, Retrieval Time: 0.1570 segundos
Consulta 1139: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 54.78, Retrieval Time: 0.1460 segundos
Consulta 1140: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.59, Retrieval Time: 0.1470 segundos
Consulta 1141: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.73, Retrieval Time: 0.1460 segundos
Consulta 1142: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.54, Retrieval Time: 0.1756 segundos
Consulta 1143: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 47.83, Retrieval Time: 0.1430 segundos
Consulta 1144: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.29, Retrieval Time: 0.1350 segundos
Consulta 1145: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.18, Retrieval Time: 0.1345 segundos
Consulta 1146: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 41.44, Retrieval Time: 0.1469 segundos
Consulta 1147: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 46.48, Retrieval Time: 0.1478 segundos
Consulta 1148: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.28, Retrieval Time: 0.1394 segundos
Consulta 1149: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 46.32, Retrieval Time: 0.1380 segundos
Consulta 1150: Precision@6: 0.50, Recall@6: 0.17, Avg Distance: 43.76, Retrieval Time: 0.1370 segundos
Consulta 1151: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.95, Retrieval Time: 0.2610 segundos
Consulta 1152: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 33.69, Retrieval Time: 0.1580 segundos
Consulta 1153: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.52, Retrieval Time: 0.1380 segundos
Consulta 1154: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 51.39, Retrieval Time: 0.1350 segundos
Consulta 1155: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.12, Retrieval Time: 0.1380 segundos
